timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730590816143,230,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,230,0,115
1730590816147,228,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-188,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,228,0,112
1730590816107,273,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-171,text,false,,1077,191,105,312,https://api.clickup.com/api/v2/user,273,0,139
1730590816143,238,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-160,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,238,0,115
1730590815798,584,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-152,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,584,0,471
1730590815819,563,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-199,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,563,0,450
1730590816162,220,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-187,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,220,0,104
1730590816147,235,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-127,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,235,0,116
1730590816176,206,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-132,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,206,0,107
1730590816168,215,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-155,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,215,0,104
1730590816157,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-174,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,226,0,108
1730590816168,216,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-181,text,false,,1078,191,105,312,https://api.clickup.com/api/v2/user,216,0,118
1730590816175,213,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-130,text,false,,1077,191,105,312,https://api.clickup.com/api/v2/user,213,0,110
1730590816188,215,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-102,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,215,0,107
1730590816189,214,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-97,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,214,0,106
1730590814581,1823,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-195,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,1823,0,1718
1730590816071,333,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,333,0,229
1730590816149,256,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1076,191,106,314,https://api.clickup.com/api/v2/user,256,0,115
1730590816074,333,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-177,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,333,0,218
1730590816188,219,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-180,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,219,0,108
1730590816192,215,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-129,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,215,0,113
1730590816070,341,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-165,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,341,0,230
1730590816196,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-200,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,227,0,126
1730590816071,354,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-143,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,354,0,251
1730590816201,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-157,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,227,0,125
1730590816200,229,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-141,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,229,0,125
1730590816211,218,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-135,text,false,,1077,191,106,314,https://api.clickup.com/api/v2/user,218,0,120
1730590816202,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-99,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,227,0,125
1730590816202,229,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-172,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,229,0,128
1730590816217,215,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-122,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,215,0,126
1730590816204,228,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-131,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,228,0,129
1730590816225,207,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-139,text,false,,1077,191,106,314,https://api.clickup.com/api/v2/user,207,0,112
1730590816061,372,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-113,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,372,0,267
1730590816220,213,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-179,text,false,,1075,191,106,314,https://api.clickup.com/api/v2/user,213,0,117
1730590816227,208,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-148,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,208,0,119
1730590816223,212,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-144,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,212,0,120
1730590816206,230,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-147,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,230,0,131
1730590816233,204,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-138,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,204,0,117
1730590816206,232,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-120,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,232,0,139
1730590816234,209,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-133,text,false,,1078,191,106,314,https://api.clickup.com/api/v2/user,209,0,116
1730590816231,221,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-125,text,false,,1077,191,106,315,https://api.clickup.com/api/v2/user,221,0,119
1730590816073,380,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-114,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,380,0,220
1730590816236,217,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-146,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,217,0,118
1730590816225,228,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-154,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,228,0,121
1730590815955,499,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-176,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,499,0,116
1730590816236,219,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-101,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,219,0,115
1730590816234,232,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-115,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,232,0,131
1730590816235,231,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-121,text,false,,1077,191,106,315,https://api.clickup.com/api/v2/user,231,0,117
1730590816239,236,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-117,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,236,0,133
1730590815955,521,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,521,0,112
1730590816243,234,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-169,text,false,,1077,191,106,315,https://api.clickup.com/api/v2/user,234,0,128
1730590816250,233,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-168,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,233,0,131
1730590816303,221,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-186,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,221,0,128
1730590816298,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-149,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,226,0,130
1730590816297,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-167,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,226,0,130
1730590816073,450,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-140,text,false,,1077,191,107,317,https://api.clickup.com/api/v2/user,450,0,351
1730590816297,219,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,219,0,128
1730590816274,242,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-137,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,242,0,128
1730590816283,222,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-119,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,222,0,130
1730590816298,228,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-191,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,228,0,129
1730590816301,225,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-98,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,225,0,127
1730590816300,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-178,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,226,0,128
1730590816278,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-150,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,227,0,131
1730590816304,222,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-185,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,222,0,127
1730590816293,233,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-96,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,233,0,132
1730590816305,221,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-192,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,221,0,126
1730590816274,231,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-198,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,231,0,128
1730590816300,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-123,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,226,0,131
1730590816273,232,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-162,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,232,0,127
1730590816285,219,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-151,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,219,0,128
1730590816301,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-110,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,226,0,130
1730590816274,229,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-173,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,229,0,126
1730590816305,222,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-156,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,222,0,133
1730590816278,224,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-193,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,224,0,127
1730590816275,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-153,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,226,0,121
1730590816275,225,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-194,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,225,0,128
1730590816265,235,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-184,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,235,0,124
1730590816311,217,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-100,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,217,0,129
1730590816272,223,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-124,text,false,,1078,191,107,316,https://api.clickup.com/api/v2/user,223,0,128
1730590816242,246,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-170,text,false,,1077,191,106,315,https://api.clickup.com/api/v2/user,246,0,126
1730590816263,224,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-128,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,224,0,123
1730590816265,220,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-111,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,220,0,124
1730590816264,221,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-126,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,221,0,122
1730590816260,224,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-159,text,false,,1078,191,106,315,https://api.clickup.com/api/v2/user,224,0,126
1730590816301,230,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-145,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,230,0,132
1730590816311,222,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-164,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,222,0,129
1730590816332,206,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-166,text,false,,1078,191,107,317,https://api.clickup.com/api/v2/user,206,0,125
1730590816331,207,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-158,text,false,,1077,191,107,317,https://api.clickup.com/api/v2/user,207,0,125
1730590816311,236,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-136,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,236,0,143
1730590816346,224,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-163,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,224,0,130
1730590816343,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-116,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,227,0,131
1730590816346,236,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-182,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,236,0,131
1730590816345,237,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-175,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,237,0,132
1730590816347,236,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-197,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,236,0,132
1730590816356,228,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-103,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,228,0,125
1730590816354,230,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-189,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,230,0,129
1730590816353,231,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-183,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,231,0,125
1730590816355,229,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-196,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,229,0,128
1730590816354,232,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-190,text,false,,1078,191,107,318,https://api.clickup.com/api/v2/user,232,0,129
1730590816364,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-142,text,false,,1077,191,108,319,https://api.clickup.com/api/v2/user,227,0,122
1730590816073,519,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-118,text,false,,1077,191,108,319,https://api.clickup.com/api/v2/user,519,0,418
1730590816351,244,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-161,text,false,,1078,191,108,319,https://api.clickup.com/api/v2/user,244,0,131
1730590816367,233,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-134,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,233,0,120
1730590816382,220,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-171,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,220,0,116
1730590816373,233,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-106,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,233,0,118
1730590816375,231,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-188,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,231,0,114
1730590816385,222,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-160,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,222,0,118
1730590816393,214,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-181,text,false,,1077,191,108,320,https://api.clickup.com/api/v2/user,214,0,121
1730590816393,215,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-132,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,215,0,115
1730590816392,216,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-127,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,216,0,119
1730590816391,217,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-187,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,217,0,120
1730590816390,218,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-199,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,218,0,114
1730590816393,215,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-174,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,215,0,115
1730590816395,214,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-130,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,214,0,120
1730590816389,220,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-152,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,220,0,122
1730590816405,208,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-102,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,208,0,126
1730590816406,207,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-97,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,207,0,125
1730590816393,221,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-155,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,221,0,115
1730590816408,209,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-177,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,209,0,128
1730590816391,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-95,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,227,0,125
1730590816408,210,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-129,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,210,0,128
1730590816411,208,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-165,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,208,0,124
1730590816407,222,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-195,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,222,0,131
1730590816407,222,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-107,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,222,0,132
1730590816408,225,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-180,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,225,0,132
1730590816423,210,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-200,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,210,0,118
1730590816431,202,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-141,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,202,0,117
1730590816432,201,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-135,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,201,0,117
1730590816433,200,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-99,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,200,0,116
1730590816429,211,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-157,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,211,0,117
1730590816425,216,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-143,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,216,0,123
1730590816455,189,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-154,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,189,0,113
1730590816434,211,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-139,text,false,,1077,191,108,320,https://api.clickup.com/api/v2/user,211,0,123
1730590816434,211,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-122,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,211,0,132
1730590816434,211,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-172,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,211,0,128
1730590816440,206,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-148,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,206,0,129
1730590816443,203,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-133,text,false,,1078,191,108,320,https://api.clickup.com/api/v2/user,203,0,126
1730590816441,205,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-147,text,false,,1077,191,108,321,https://api.clickup.com/api/v2/user,205,0,131
1730590816436,212,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-113,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,212,0,136
1730590816441,209,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-120,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,209,0,133
1730590816436,222,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-131,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,222,0,139
1730590816456,208,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-146,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,208,0,116
1730590816440,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-144,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,227,0,140
1730590816440,227,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-179,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,227,0,141
1730590816453,217,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-125,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,217,0,128
1730590816457,224,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-176,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,224,0,124
1730590816457,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-101,text,false,,1078,191,108,321,https://api.clickup.com/api/v2/user,226,0,124
1730590816441,246,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-138,text,false,,1077,191,108,321,https://api.clickup.com/api/v2/user,246,0,139
1730590816474,226,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-121,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,226,0,111
1730590816478,224,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-115,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,224,0,107
1730590816484,219,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-104,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,219,0,112
1730590816486,217,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-169,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,217,0,108
1730590816494,234,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-168,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,234,0,111
1730590816456,272,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-114,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,272,0,126
1730590816407,321,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-109,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,321,0,132
1730590816490,239,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-94,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,239,0,105
1730590816525,208,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-140,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,208,0,95
1730590816525,215,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-186,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,215,0,96
1730590816525,219,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-167,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,219,0,118
1730590816532,212,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-108,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,212,0,103
1730590816544,201,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-153,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,201,0,122
1730590816542,203,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-123,text,false,,1078,191,109,323,https://api.clickup.com/api/v2/user,203,0,127
1730590816533,216,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-137,text,false,,1078,191,109,324,https://api.clickup.com/api/v2/user,216,0,136
1730590816544,211,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-184,text,false,,1078,191,109,324,https://api.clickup.com/api/v2/user,211,0,122
1730590816541,214,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 1-178,text,false,,1078,191,109,324,https://api.clickup.com/api/v2/user,214,0,131
